web-scraper-order,web-scraper-start-url,pagination,name,street,zip-code,city
"1632986553-1168","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Heilmeier und Prasch Lebensmittelmarkt OHG","Eichendorfstr. 85 Z 2","94315","Straubing"
"1632986661-8174","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","NEUKAUF BORGMANN","Klingenhagen 18","33790","Halle"
"1632986567-2630","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Trogisch","Sigmaringer Str. 14","88356","Ostrach"
"1632986543-829","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Brunnenstr. 1","97199","Ochsenfurt"
"1632986578-2944","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Cichowski","Münchner Str. 49","82362","Weilheim"
"1632986652-7400","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Walther","Alte Waldbreite 5a","38875","Elbingerode"
"1632986530-157","https://www.meinprospekt.de/filialen/edeka/0","","E center","Overwegstr. 10","06618","Naumburg"
"1632986543-376","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Kollmann","Bahnhofstr. 43","92345","Dietfurt An Der Altmühl"
"1632986634-6338","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Krefeld - Glockenspitz","Glockenspitz 131-133","47800","Krefeld"
"1632986530-20","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA","Talstr. 4c","08359","Antonsthal"
"1632986553-1784","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","In den Folgen  49","98693","Langewiesen"
"1632986674-8535","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Heitmann","Große Bergstr. 152-162","22767","Hamburg"
"1632986694-9946","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1","EDEKA Fiebig","Kottbusser Damm 80","10967","Berlin"
"1632986624-5770","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Biermann","Kelberger Str. 39","56766","Ulmen"
"1632986567-2032","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Dachauer Str. 37","85241","Hebertshausen-Ampermoching"
"1632986598-4085","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","Staufers aktiv markt","Boller Str. 61","73035","Göppingen"
"1632986643-7005","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Lampe","Hartmannstr. 27","49152","Bad Essen"
"1632986701-10444","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA","Rüdersdorfer Str. 6-9","10243","Berlin"
"1632986685-9042","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","EDEKA Gebhardt","Bauernstr. 2","29413","Diesdorf, Flecken"
"1632986701-10573","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Kleine","Papenbrucher Chaussee 4","16909","Wittstock"
"1632986634-6297","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","E center Paschmann","Mannesmannallee 31","45475","Mülheim an der Ruhr"
"1632986543-677","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Lemberger","Regenhäuserstr. 18","93474","Arrach"
"1632986553-1476","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Silberhorn","Oberer Markt 2b","91285","Neuhaus A.D. Pegnitz"
"1632986543-875","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Rathausplatz 3","97084","Würzburg-Heidingsfeld"
"1632986674-8968","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA","Südertoft 2","24392","Süderbrarup"
"1632986553-1428","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","E aktiv Markt Honner","Hauptstr. 25 F 6","94258","Frauenau"
"1632986661-7753","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","Ralph Schleifer","Torstr. 14","36457","Stadtlengsfeld"
"1632986634-6414","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA","An Der Seikenkapelle 3","46282","Dorsten"
"1632986567-2093","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Muenchner Straße 16","83620","Feldkirchen-Westerham"
"1632986543-642","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Gass","Kilianstr. 253","90411","Nuernberg"
"1632986530-229","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA Richter","Riesaer Str. 18","01594","Stauchitz"
"1632986598-4113","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Sigel","In den Gernäckern 2","72636","Frickenhausen-Linsenhofen"
"1632986530-237","https://www.meinprospekt.de/filialen/edeka/0","","EDEKA Niebisch","Vogelweide","06130","Halle"
"1632986567-1882","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","E xpress","Entenbachstr. 28","81541","München"
"1632986578-2870","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Ardeostr. 22","85435","Erding"
"1632986553-1430","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Lemberger","Regenhäuserstr. 18","93474","Arrach"
"1632986567-2152","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Glückstr. 2 - 4","86415","Mering"
"1632986598-4282","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Hengge","Bärenloh 2","78269","Volkertshausen"
"1632986674-8590","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Clausen","Alter Güterbahnhof 2","22303","Hamburg"
"1632986578-3223","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Degner","Frontenhausener Str. 2c","84140","Gangkofen"
"1632986643-7107","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","E center Wilger","Boumannstr. 6","46325","Borken"
"1632986674-8495","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA","Moellner Landstr. 24","21509","Glinde"
"1632986578-3051","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Christian-Dierig-Str. 2","86157","Augsburg"
"1632986624-5937","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Dünnwald","Berliner Str. 823-831","51069","Köln"
"1632986617-5567","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA","Voerder Straße","58256","Ennepetal"
"1632986589-3923","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","E center","Laufenpark 24","79725","Laufenburg"
"1632986634-6408","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","Edeka Wiewel GmbH","Gartenstr. 83","48147","Münster"
"1632986598-4414","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Ebner","Am Güterbahnhof 8","79771","Klettgau-Erzingen"
"1632986685-9663","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","Frischemarkt Marten","Dorfstr. 67","24242","Felde"
"1632986701-10323","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Reichelt","Drakestr. 28","12205","Berlin"
"1632986617-5617","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA Junkerkalefeld","Warendorfer Str. 16","59302","Oelde"
"1632986567-2337","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Fanderl","Liegnitzer Str. 2","85053","Ingolstadt"
"1632986643-6813","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Meerbusch-Büderich","Dorfstr. 26-28","40667","Meerbusch"
"1632986578-2862","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA","Sauerlacher Str. 49","82515","Wolfratshausen"
"1632986543-1085","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Helbe Eck 2","99718","Greussen"
"1632986617-5629","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","Edeka Recker","Buergermeister Frisc 1","59320","Ennigerloh"
"1632986604-4882","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6","EDEKA Nolte","Bierstadter Str. 53","65189","Wiesbaden"
"1632986553-1135","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Wickner","Kindinger Str. 36","91171","Greding"
"1632986567-2140","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Miesbacher Str. 6","83703","Dürnbach"
"1632986617-5643","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","E center Schäfer","Elsassstr. 139","52068","Aachen"
"1632986661-7890","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","Edeka Mart Sebera","Wolfhagerstr. 199","34127","Kassel"
"1632986598-4195","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Mummert","Schönbuchweg 4","71144","Steinenbronn"
"1632986643-6924","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA Koehne","Marler Stern 1","45768","Marl"
"1632986674-8434","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA  Lars Janke","Hauptstr. 17","21279","Hollenstedt"
"1632986701-10707","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","E neukauf Preller","Chausseestr. 8","18581","Putbus"
"1632986634-6428","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Dütmann","Iburger Str. 55","49536","Lienen"
"1632986634-6225","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Driller","Edmund-Weber-Str. 190-194","44651","Herne"
"1632986617-5403","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5","EDEKA Thömmes","Sarresdorfer Str. 57","54568","Gerolstein"
"1632986543-1082","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA","Str. Des Friedens 36","99634","Straussfurt"
"1632986578-3123","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Sedlmayr","Hauptstr. 11a","84166","Adlkofen"
"1632986661-7947","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA","Untere Hauptstr. 148","37688","Beverungen"
"1632986624-5754","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Hoffmann","Landblum 1","56593","Horhausen"
"1632986530-311","https://www.meinprospekt.de/filialen/edeka/0","","E center","Seegraben 5","06449","Aschersleben"
"1632986685-9444","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","E neukauf Hayunga","Rugenbarg 19","22848","Norderstedt-Garstedt-Garstedt"
"1632986701-10685","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Idelberger","Bäderstr. 2 b","17459","Ückeritz"
"1632986610-5209","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6#","EDEKA Lieblang","Cranachstr. 30","66424","Homburg-Erbach"
"1632986578-3327","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8#","EDEKA Lechertshuber & Wimmer","Simon-Breu-Str. 57","84359","Simbach"
"1632986701-10406","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1#","EDEKA Jost & Jost","Kantstr. 24","10623","Berlin"
"1632986652-7269","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","E neukauf Rink","Auf Der Höll 1-5","35435","Wettenberg"
"1632986567-2568","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Lönnig","Grundweg 3","89542","Herbrechtingen"
"1632986694-9954","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1","EDEKA Danckelmannstraße","Danckelmannstr. 57-60","14059","Berlin"
"1632986674-8984","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA","Europastr. 82","24941","Jarplund"
"1632986553-1560","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","Kemnather Str. 36","95505","Immenreuth"
"1632986624-6000","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","EDEKA Schmitt","Kleistr. 22","59427","Unna-Massen"
"1632986685-9049","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2#","Frischemarkt Roehl","Lange str. 37","29465","Schnega"
"1632986553-1235","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Fuchs","Hauptstr. 11","93199","Zell"
"1632986643-7014","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4#","EDEKA","Von-Schonebeck-Ring 1","48161","Muenster"
"1632986598-4639","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Sutter","Brückleweg 15 a","79426","Buggingen"
"1632986674-8698","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA Hollender","Esinger Str. 3","25436","Tornesch"
"1632986543-358","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Riehl","Bahnhofstr. 12","91795","Dollnstein"
"1632986543-989","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Cavdar","Eisfelder straße17","96465","Neustadt/Coburg"
"1632986624-5921","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/5#","Edeka Petzold","Niederweg 43","50374","Erftstadt"
"1632986661-7830","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA","Herborner Str. 27","35764","Sinn"
"1632986674-8445","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","E aktiv markt Eggert","Durchdeich 72","21037","Hamburg-Fünfhausen"
"1632986589-3868","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Thiem","Talstr. 60","77784","Oberharmersbach"
"1632986567-1987","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Rathausstr. 1","85521","Ottobrunn"
"1632986661-7816","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3#","EDEKA","An Der Schindergasse 1","37276","Meinhard"
"1632986567-1935","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA Sanetra","Burgauerstr. 200","81929","München"
"1632986674-8892","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/2","EDEKA A.Jensen","Nordseestr 16","25761","Buesum"
"1632986598-4617","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA","Hauptstr. 218","79650","Schopfheim"
"1632986652-7467","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA Rumpsmüller","Borchener Str. 25","33098","Paderborn"
"1632986634-6452","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/4","EDEKA Kuhlmann","Mindener Str. 81","49143","Bissendorf"
"1632986567-2446","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA","Burghauser Str. 72","84503","Altötting"
"1632986589-3962","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Barwig","Zähringer Str. 344","79108","Freiburg"
"1632986610-5058","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6#","EDEKA Kampmann","Groß-Umstädter-Str. 19","64807","Dieburg"
"1632986652-7302","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/3","EDEKA","Heinrichstr. 19 /Steinwegcenter","37235","Hessisch Lichtenau"
"1632986543-869","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9","EDEKA Spiegel","Bahnhofstr. 10","97234","Reichenberg"
"1632986567-2374","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/8","EDEKA El-Mustapha","Adlerstr. 203+205","86633","Neuburg/Donau"
"1632986553-1273","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA Buchbauer","Marktplatz 5b","94060","Hartkirchen/Pocking"
"1632986694-10190","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/1","EDEKA","Ulmenstraße","18057","Rostock"
"1632986553-1506","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/9#","EDEKA","Forchheimerstr. 3","91339","Igensdorf"
"1632986598-4402","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7#","EDEKA Berger","Schwarzwaldstr. 105","75305","Neuenbürg"
"1632986589-4004","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA Albrecht","Kapeller Str. 11","76887","Bad Bergzabern"
"1632986589-3660","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/7","EDEKA","Kellergasse 4","74223","Flein"
"1632986604-4842","https://www.meinprospekt.de/filialen/edeka/0","https://www.meinprospekt.de/filialen/edeka/6","E aktiv markt Wilk","Am Südpark 1","65451","Kelsterbach"
